2006,40.18840279,CALZATI,Sylvain
2006,40.21528696,ZANDIO,Xabier
2006,40.25623464,HINCAPIE,George
2006,40.26928653,MERCKX,Axel
2006,40.28530513,KARPETS,Vladimir
2006,40.29899264,FEDRIGO,Pierrick
2006,40.31713367,ARRIETA,Jose Luis
2006,40.3196031,MAZZOLENI,Eddy
2006,40.35433059,GUERINI,Giuseppe
2006,40.39853694,POPOVYCH,Yaroslav
2006,40.41130916,VANDEVELDE,Christian
2006,40.4209867,SINKEWITZ,Patrik
2006,40.45489463,VILA,ERRANDONEA,Patxi
2006,40.45837559,ARROYO,David
2006,40.46521492,BRUSEGHIN,Marzio
2006,40.5021873,AZEVEDO,Jos€
2006,40.57395919,RASMUSSEN,Mickael
2006,40.58997087,VALJAVEC,Tadej
2006,40.6291777,CAUCCHIOLI,Pietro
2006,40.63858356,FOTHEN,Marcus
2006,40.63996345,BOOGERD,Michael
2006,40.64297445,LEIPHEIMER,Levi
2006,40.64335086,CUNEGO,Damiano
2006,40.65502291,SCHLECK,Frank
2006,40.6749939,ROGERS,Michael
2006,40.69787787,ZUBELDIA,Haimar
2006,40.7165058,MOREAU,Christophe
2006,40.72355865,DESSEL,Cyril
2006,40.73552891,MENCHOV,Denis
2006,40.75040702,EVANS,Cadel
2006,40.76491734,SASTRE,Carlos
2006,40.77804862,KL€_DEN,Andr€as
2006,40.78209072,PEREIRO,SIO,Oscar
2006,40.78929269,LANDIS,Floyd
2007,37.62189696,VANSEVENANT,Wim
2007,37.66191826,GERAINT,Thomas
2007,37.69439466,HUSHOVD,Thor
2007,37.69649541,STEEGMANS,Gert
2007,37.70169299,KRAUSS,Sven
2007,37.70246722,CHARTEAU,Anthony
2007,37.70622822,F_RSTER,Robert
2007,37.72216547,DE GROOT,Bram
2007,37.73335173,WROLICH,Peter
2007,37.73645405,HINAULT,Sebastien
2007,37.73745133,POITSCHKE,Enrico
2007,37.73778377,CHAVANEL,Sebastien
2007,37.75718617,HAUSSLER,Heinrich
2007,37.76173476,WEENING,Pieter
2007,37.77638645,BURGHARDT,Marcus
2007,37.77760794,CORIONI,Claudio
2007,37.78060647,SALMON,Benoit
2007,37.78849377,LONGO BORGHINI,Paolo
2007,37.78882711,DE,JONGH,Steven
2007,37.79338333,CORTINOVIS,Alessandro
2007,37.79416133,EISEL,Bernhard
2007,37.79516166,SIEBERG,Marcel
2007,37.79838532,BOONEN,Tom
2007,37.79916352,HUNTER,Robert
2007,37.80872696,DELAGE,Micka‚l
2007,37.80995054,GRABSCH,Ralf
2007,37.81239794,NOVAL GONZALEZ,Benjamin
2007,37.81362176,JALABERT,Nicolas
2007,37.81584708,QUINZIATO,Manuel
2007,37.81862911,LADAGNOUS,Matthieu
2007,37.81929686,CHEULA,Gianpaolo
2007,37.82029852,HOSTE,Leif
2007,37.82063242,BONNET,William
2007,37.82564163,TOSATTO,Matteo
2007,37.82753434,DEAN,Julian
2007,37.84078864,GRABSCH,Bert
2007,37.84078864,CARDENAS,Flix
2007,37.8511535,ROSSELER,Sebastien
2007,37.85851266,CANADA,David
2007,37.86085481,BICHOT,Freddy
2007,37.86643252,FISCHER,Murilo,Antoniobil
2007,37.86866407,CANCELLARA,Fabian
2007,37.87859764,EFIMKIN,Alexander
2007,37.87904421,GESLIN,Anthony
2007,37.8794908,JEGOU,Lilian
2007,37.90362206,RIGHI,Daniele
2007,37.90798237,BOSSONI,Paolo
2007,37.91212001,GERRANS,Simon
2007,37.92554557,TSCHOPP,Johann
2007,37.96913223,VOGONDY,Nicolas
2007,37.9704784,GARCIA ACOSTA,Vicente
2007,37.9773229,ISASI,Inaki
2007,37.98304724,KUSCHYNSKI,Aleksandr
2007,37.99438878,BALLAN,Alessandro
2007,37.9983206,SCHUMACHER,Stefan
2007,38.00068008,NIERMANN,Grischa
2007,38.00191612,FLECHA,Juan,Antonio
2007,38.01720466,FEDRIGO,Pierrick
2007,38.03610749,VAUGRENARD,Beno¬t
2007,38.03880943,AZANZA,Jorge
2007,38.07836921,SCHOLZ,Ronny
2007,38.07972313,MERCADO,Juan,Miguel
2007,38.09315478,ZABEL,Erik
2007,38.09846232,GRIVKO,Andriy
2007,38.10320649,RINERO,Christophe
2007,38.11281139,CARLSTROM,Kjell
2007,38.12004651,BENNATI,Daniele
2007,38.12558776,ELMIGER,Martin
2007,38.12683193,WILLEMS,Frederik
2007,38.12739749,PEREZ,SANCHEZ,Francisco
2007,38.15218553,CASAR,Sandy
2007,38.15762283,AERTS,Mario
2007,38.16340166,MILLAR,David
2007,38.21196759,PINEAU,Jreme
2007,38.21458094,ARVESEN,Kurt-Asle
2007,38.21480821,VOECKLER,Thomas
2007,38.22196843,PAULINHO,Sergio
2007,38.2266297,LUVKVIST,Thomas
2007,38.23265693,VAN,SUMMEREN,Johan
2007,38.2345906,MERCKX,Axel
2007,38.24414805,MARTINEZ,Egoi
2007,38.2487009,WEGMANN,Fabian
2007,38.25564608,ALBASINI,Michael
2007,38.27820684,LEFEVRE,Laurent
2007,38.27854888,PORTAL,Nicolas
2007,38.30958542,CIONI,Dario
2007,38.3264941,VASSEUR,Cdric
2007,38.33609756,GADRET,John
2007,38.34673557,CAMANO,Iker
2007,38.38223831,ARRIETA,Jose Luis
2007,38.39164035,CUESTA,Inigo
2007,38.40885114,PEREZ,Ruben
2007,38.41861077,DE,LA,FUENTE,David
2007,38.42757103,VERDUGO,Gorka
2007,38.42860517,KNEES,Christian
2007,38.4359607,FLORENCIO,Xavier
2007,38.47669688,WEGELIUS,Charles
2007,38.48718256,TURPIN,Ludovic
2007,38.54304874,LANDALUZE,Inigo
2007,38.54351112,BARREDO,Carlos
2007,38.54374231,BRUSEGHIN,Marzio
2007,38.54374231,TANKINK,Bram
2007,38.54501393,DUENAS,NEVADO,Moises
2007,38.56386682,GUSEV,Vladimir
2007,38.5689591,MOREAU,Christophe
2007,38.58505493,GERDEMANN,Linus
2007,38.58656098,DEKKER,Thomas
2007,38.58910995,FOTHEN,Markus
2007,38.64329722,BOTCHAROV,Alexandre
2007,38.69320953,SIVTSOU,Kanstantsin
2007,38.70591176,KOHL,Bernhard
2007,38.71080843,HALGAND,Patrice
2007,38.73274202,VILA,ERRANDONEA,Patxi
2007,38.74149906,VOIGT,Jens
2007,38.75458361,GOUBERT,Stephane
2007,38.82565127,FOFONOV,Dmitriy
2007,38.82952238,VANDEVELDE,Christian
2007,38.83656275,HINCAPIE,George
2007,38.87368421,TXURRUKA,Amets
2007,38.90098315,GUTIERREZ,Jos,Ivan
2007,38.95357084,GARATE,Juan,Manuel
2007,38.9608925,COBO ACEBO,Juan Jose
2007,38.96160119,VALJAVEC,Tadej
2007,38.98216452,BELTRAN,Manuel
2007,38.99943557,SCHLECK,Frank
2007,39.03248242,MAYO,Iban
2007,39.04552705,HORNER,Christopher
2007,39.05312066,KARPETS,Vladimir
2007,39.07045465,ARROYO,David
2007,39.07449354,BOOGERD,Michael
2007,39.10588278,SOLER,HERNANDEZ,Juan,Mauricio
2007,39.12326365,PEREIRO,SIO,Oscar
2007,39.12457379,ASTARLOZA,Mikel
2007,39.13756087,POPOVYCH,Yaroslav
2007,39.1383952,KIRCHEN,Kim
2007,39.14328268,VALVERDE,Alejandro
2007,39.16714159,ZUBELDIA,Haimar
2007,39.17537966,SASTRE,Carlos
2007,39.22284584,LEIPHEIMER,Levi
2007,39.22380352,EVANS,Cadel
2007,39.22655711,CONTADOR,Alberto
2008,38.77016916,VANSEVENANT,Wim
2008,38.77638714,EISEL,Bernhard
2008,38.79716731,KRAUSS,Sven
2008,38.82267398,SPRICK,Matthieu
2008,38.88275276,GARCIA ACOSTA,Vicente
2008,38.89998604,MORI,Massimiliano
2008,38.9106169,AUGE,Stephane
2008,38.91321644,ENGOULVENT,Jimmy
2008,38.91392547,RIBLON,Christophe
2008,38.92621935,TERPSTRA,Niki
2008,38.93508995,BICHOT,Freddy
2008,38.94159763,MAASKANT,Martijn
2008,38.94668697,FRISCHKORN,William
2008,38.95225126,GERARD,Arnaud
2008,38.96563573,LANGEVELD,Sebastian
2008,38.96610968,QUINZIATO,Manuel
2008,38.97013877,LANCASTER,Brett,Daniel
2008,38.97511702,KUSCHYNSKI,Aleksandr
2008,38.97879227,RIGHI,Daniele
2008,38.98377273,HAUSSLER,Heinrich
2008,38.9939748,DE,JONGH,Steven
2008,38.99575478,HOSTE,Leif
2008,39.00002739,GRABSCH,Ralf
2008,39.00489456,MC EWEN,Robbie
2008,39.01249452,ROY,Jrmy
2008,39.02009744,BURGHARDT,Marcus
2008,39.03947453,BRARD,Florent
2008,39.04470845,SORENSEN,Nicki
2008,39.04768289,BONO,Matteo
2008,39.05065779,F_RSTER,Robert
2008,39.0528,COYOT,Arnaud
2008,39.06184747,DUMOULIN,Samuel
2008,39.06887405,WILLEMS,Frederik
2008,39.09533573,GILBERT,Philippe
2008,39.10643168,STEEGMANS,Gert
2008,39.1095349,DEAN,Julian
2008,39.11084795,O'GRADY,Stuart
2008,39.13162974,HANSEN,Adam
2008,39.1376056,HUNTER,Robert
2008,39.17685257,CIOLEK,Gerald
2008,39.1772119,MìLLER,Martin
2008,39.18284226,ISASI,Inaki
2008,39.19386806,OROZ,Juan,Jos
2008,39.19902356,BONNET,William
2008,39.21077836,FLORENCIO,Xavier
2008,39.24897009,SCHR_DER,Bjrn
2008,39.27218565,HUSHOVD,Thor
2008,39.31097954,ROSSELER,Sbastien
2008,39.3236463,VOECKLER,Thomas
2008,39.32437036,TOSATTO,Matteo
2008,39.33620047,PATE,Danny
2008,39.34598379,BALLAN,Alessandro
2008,39.34840017,MARZANO,Marco
2008,39.35275041,SCHOLZ,Ronny
2008,39.35480503,PEREZ,Ruben
2008,39.36641158,CLEMENT,Stef
2008,39.37887206,BARREDO,Carlos
2008,39.38177661,CHEULA,Gianpaolo
2008,39.40454372,VAN,SUMMEREN,Johan
2008,39.43219025,LEFEVRE,Laurent
2008,39.4336464,LEQUATRE,Geoffroy
2008,39.43740863,FROOME,Christopher
2008,39.45003556,CIONI,Dario
2008,39.45926804,VAUGRENARD,Beno¬t
2008,39.4799353,LELAY,David
2008,39.4811517,PAURIOL,Rmi
2008,39.49672818,GERRANS,Simon
2008,39.50098951,VAN,DE,WALLE,Jurgen
2008,39.50208543,LOWE,Trent
2008,39.50671332,FISCHER,Murilo,Antoniobil
2008,39.5335277,LANG,Sebastian
2008,39.53755299,LE BOULANGER,Yoann
2008,39.54084703,VERDUGO,Gorka
2008,39.54694854,ARRIETA,Jose Luis
2008,39.55573802,ELMIGER,Martin
2008,39.5600121,FREIRE,Oscar
2008,39.56440926,POSTHUMA,Joost
2008,39.60488455,MILLAR,David
2008,39.60806738,POZZATO,Filippo
2008,39.61504693,PORTAL,Nicolas
2008,39.6232541,CANCELLARA,Fabian
2008,39.63121954,VOGONDY,Nicolas
2008,39.63269043,WEENING,Pieter
2008,39.63428402,SANCHEZ,Luis-Leon
2008,39.64335766,CHAVANEL,Sylvain
2008,39.67293713,TANKINK,Bram
2008,39.67662231,DI GREGORIO,Rmy
2008,39.67723657,VELITS,Peter
2008,39.67834229,ARVESEN,Kurt-Asle
2008,39.6873132,GUTIERREZ,Jos,Ivan
2008,39.69505849,DUPONT,Hubert
2008,39.69530442,TSCHOPP,Johann
2008,39.71720453,DUQUE,Leonardo
2008,39.73506237,TXURRUKA,Amets
2008,39.75256632,LOPEZ,GARCIA,David
2008,39.77193723,MARTINEZ,Egoi
2008,39.77230756,TIRALONGO,Paolo
2008,39.77675204,AUGUSTYN,John-Lee
2008,39.79886575,HESJEDAL,Ryder
2008,39.82397419,GUSTOV,Volodymir
2008,39.84614045,ZUBELDIA,Haimar
2008,39.84837083,VELO,Marco
2008,39.84861866,ZABEL,Erik
2008,39.85084931,MONCOUTIE,David
2008,39.85766674,LUVKVIST,Thomas
2008,39.89526644,LE,MEVEL,Christophe
2008,39.89750232,GONZALO RAMIREZ,Eduardo
2008,39.95074045,PINEAU,JrÇme
2008,39.9585889,VOIGT,Jens
2008,39.97728811,CARRARA,Matteo
2008,39.9860204,HINCAPIE,George
2008,40.00561956,MOERENHOUT,Koos
2008,40.03987051,FOTHEN,Markus
2008,40.12072976,FEDRIGO,Pierrick
2008,40.13090727,AERTS,Mario
2008,40.13530655,ARROYO,David
2008,40.14033549,KNEES,Christian
2008,40.14939075,DESSEL,Cyril
2008,40.1584501,BRUSEGHIN,Marzio
2008,40.1629813,SZMYD,Sylvester
2008,40.21882415,SCHUMACHER,Stefan
2008,40.22589435,POPOVYCH,Yaroslav
2008,40.23132494,MONFORT,Maxime
2008,40.25179754,TEN DAM,Laurens
2008,40.26052369,GOUBERT,Stephane
2008,40.28545829,NIBALI,Vincenzo
2008,40.28571159,FOFONOV,Dmitriy
2008,40.29584627,BOTCHAROV,Alexandre
2008,40.31308692,SIVTSOU,Konstantsin
2008,40.32260095,ASTARLOZA,Mikel
2008,40.32374293,MOINARD,Ama‚l
2008,40.35523643,CASAR,Sandy
2008,40.40409773,KREUZIGER,Roman
2008,40.41518432,SCHLECK,Andy
2008,40.4275524,EFIMKIN,Vladimir
2008,40.43393065,VALJAVEC,Tadej
2008,40.44835292,VALVERDE,Alejandro
2008,40.45052354,KIRCHEN,Kim
2008,40.4543546,SANCHEZ,Samuel
2008,40.46930268,SCHLECK,Frank
2008,40.47991357,VANDEVELDE,Christian
2008,40.48694795,MENCHOV,Denis
2008,40.49424071,KOHL,Bernhard
2008,40.49616029,EVANS,Cadel
2008,40.50358439,SASTRE,Carlos
2010,36.10071206,MALORI,Adriano
2010,36.14888748,GRABSCH,Bert
2010,36.21779006,KLIER,Andreas
2010,36.26166467,ROUX,Anthony
2010,36.31087429,LORENZETTO,Mirco
2010,36.32375105,MC EWEN,Robbie
2010,36.3900901,LLOYD,Daniel
2010,36.39776797,HUNT,Jrmy
2010,36.41374024,QUINZIATO,Manuel
2010,36.41677453,BURGHARDT,Marcus
2010,36.42932164,CHAMPION,Dimitri
2010,36.45869947,LANCASTER,Brett,Daniel
2010,36.46559493,MILLAR,David
2010,36.47229007,DEAN,Julian
2010,36.49604721,EISEL,Bernhard
2010,36.49685997,SORENSEN,Nicki
2010,36.53123206,CAVENDISH,Mark
2010,36.55017452,AUGE,Stephane
2010,36.5850555,SULZBERGER,Wesley
2010,36.59976216,CUMMINGS,Stephen
2010,36.61386714,PETACCHI,Alessandro
2010,36.63821868,O'GRADY,Stuart
2010,36.64886986,MURAVYEV,Dmitriy
2010,36.65091887,BOOKWALTER,Brent
2010,36.67552492,GESLIN,Anthony
2010,36.67655089,BENITEZ,Jos-Alberto
2010,36.68804567,DEVENYNS,Dries
2010,36.69605522,ROY,Jrmy
2010,36.72607076,BRESCHEL,Matti
2010,36.74789365,FREIRE,Oscar
2010,36.76912377,HERNANDEZ BLAZQUEZ,Jesus
2010,36.77036123,MAASKANT,Martijn
2010,36.77407412,KROON,Karsten
2010,36.77985121,MARTIN,Tony
2010,36.79306281,GRIVKO,Andriy
2010,36.80421748,HONDO,Danilo
